q,p,deg_p,class_count,U,E,largest_incomplete_degree,evidence_grade,source_record
5,T^4 + T^3 + T^2 + 1,4,26,5,4,3,strict family audit,results/detailed/characteristics.csv
5,T^4 + T^3 + T^2 + 2*T + 4,4,26,5,4,3,strict family audit,results/detailed/characteristics.csv
5,T^4 + T^3 + T^2 + 3*T + 3,4,26,5,4,3,strict family audit,results/detailed/characteristics.csv
5,T^4 + T^3 + T^2 + 4*T + 2,4,26,5,4,3,strict family audit,results/detailed/characteristics.csv
5,T^4 + T^3 + T^2 + T + 3,4,26,5,4,3,strict family audit,results/detailed/characteristics.csv
5,T^4 + T^3 + T^2 + T + 4,4,26,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T + 1,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T + 2,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T + 3,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T + 4,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T + 5,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T + 6,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 2*T + 2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 2*T + 3,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 2*T + 5,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 3*T + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 3*T + 5,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 3*T + 6,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 4,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 4*T + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 4*T + 5,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 4*T + 6,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 5*T + 2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 5*T + 3,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 5*T + 5,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 6*T + 3,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 6*T + 4,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + 6*T + 6,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + T + 3,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + T + 4,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^2 + T + 6,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 2*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 2*T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 3*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 3*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 4*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 4*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 5*T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 5*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 6*T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 6*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 6*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + 6*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 2*T^2 + T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 2*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 2*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 3*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 3*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 3*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 3*T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 4*T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 4*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 5*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 5*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 6*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + 6*T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 3*T^2 + T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 2*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 2*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 3*T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 3*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 3*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 3*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 4*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 4*T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 5*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 5*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 6*T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + 6*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 4*T^2 + T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 2*T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 2*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 3*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 3*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 4*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 4*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 5*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 5*T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 6*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 6*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 6*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + 6*T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 5*T^2 + T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 2*T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 2*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 3*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 3*T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 4*T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 4*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 5*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 5*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 5*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 5*T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 6*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + 6*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + 6*T^2 + T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 2*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 2*T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 3*T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 3*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 4*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 4*T + 6,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 5*T + 1,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 5*T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 5*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 5*T + 4,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 6*T + 3,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + 6*T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + T + 2,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
7,T^3 + T^2 + T + 5,3,8,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T + 1,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T + a,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T + a + 1,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T + a^2,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T + a^2 + 1,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T + a^2 + a,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T + a^2 + a + 1,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a + 1)*T + a^2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a + 1)*T + a^2 + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a + 1)*T + a^2 + a,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a + 1)*T + a^2 + a + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a^2 + 1)*T + a,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a^2 + 1)*T + a + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a^2 + 1)*T + a^2 + a,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a^2 + 1)*T + a^2 + a + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a^2 + a + 1)*T + a,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a^2 + a + 1)*T + a + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a^2 + a + 1)*T + a^2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a^2 + a + 1)*T + a^2 + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a^2 + a)*T + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a^2 + a)*T + a,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a^2 + a)*T + a^2 + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + (a^2 + a)*T + a^2 + a,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + T + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + T + a + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + T + a^2 + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + T + a^2 + a + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + a*T + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + a*T + a,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + a*T + a^2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + a*T + a^2 + a + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + a^2*T + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + a^2*T + a + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + a^2*T + a^2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^2 + a^2*T + a^2 + a,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + (a + 1)*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + (a + 1)*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + (a + 1)*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + (a^2 + a + 1)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + (a^2 + a + 1)*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + (a^2 + a + 1)*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + (a^2 + a)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + (a^2 + a)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + (a^2 + a)*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + a*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + a*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + a*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + a^2*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + a^2*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a + 1)*T^2 + a^2*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + (a + 1)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + (a + 1)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + (a + 1)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + (a^2 + 1)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + (a^2 + 1)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + (a^2 + 1)*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + (a^2 + a)*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + (a^2 + a)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + (a^2 + a)*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + a*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + a*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + a*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + a^2*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + a^2*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + 1)*T^2 + a^2*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + (a^2 + 1)*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + (a^2 + 1)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + (a^2 + 1)*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + (a^2 + a + 1)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + (a^2 + a + 1)*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + (a^2 + a + 1)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + (a^2 + a)*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + (a^2 + a)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + (a^2 + a)*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + a*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + a*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + a*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + a^2*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + a^2*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a + 1)*T^2 + a^2*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + (a + 1)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + (a + 1)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + (a + 1)*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + (a^2 + 1)*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + (a^2 + 1)*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + (a^2 + 1)*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
